Customer ID,Item_Purchased,Category,Purchase_Amount (USD),Size,Color
1354,Pants,Clothing,83,M,Teal
1355,Backpack,Accessories,42,M,Gray
1356,Shorts,Clothing,91,M,Blue
1357,Jacket,Outerwear,61,M,Cyan
1358,Backpack,Accessories,66,S,Red
1359,Scarf,Accessories,22,XL,Pink
1360,Hoodie,Clothing,68,S,Cyan
1361,Skirt,Clothing,43,L,Black
1362,Dress,Clothing,32,M,Beige
1363,Coat,Outerwear,46,M,Gray
1364,Blouse,Clothing,90,L,Red
1365,Hat,Accessories,75,L,Yellow
1366,Handbag,Accessories,69,M,Magenta
1367,Belt,Accessories,40,M,Magenta
1368,Belt,Accessories,63,S,Black
1369,Shirt,Clothing,36,L,Orange
1370,Shoes,Footwear,75,M,Green
1371,Scarf,Accessories,67,L,Peach
1372,Pants,Clothing,64,M,Charcoal
1373,Blouse,Clothing,61,M,Gray
1374,Gloves,Accessories,40,L,Turquoise
1375,Handbag,Accessories,97,M,Red
1376,Sneakers,Footwear,31,L,Brown
1377,Sandals,Footwear,65,L,Pink
1378,Sunglasses,Accessories,54,L,Olive
1379,Jacket,Outerwear,49,XL,Lavender
1380,T-shirt,Clothing,64,L,Purple
1381,Sneakers,Footwear,35,S,Beige
1382,Shoes,Footwear,86,L,Green
1383,Jacket,Outerwear,55,L,Brown
1384,Scarf,Accessories,58,M,Beige
1385,Sneakers,Footwear,96,M,Beige
1386,Jewelry,Accessories,64,M,Indigo
1387,Jacket,Outerwear,56,M,Silver
1388,Blouse,Clothing,85,M,Gold
1389,Dress,Clothing,23,M,Lavender
1390,Scarf,Accessories,72,L,Orange
1391,Hat,Accessories,38,M,Maroon
1392,Blouse,Clothing,29,S,White
1393,Gloves,Accessories,46,M,Yellow
1394,Gloves,Accessories,58,L,Yellow
1395,Coat,Outerwear,43,L,Magenta
1396,Scarf,Accessories,32,L,Turquoise
1397,Pants,Clothing,30,XL,Lavender
1398,Sunglasses,Accessories,67,S,Magenta
1399,Dress,Clothing,45,M,Cyan
1400,Hat,Accessories,81,M,Olive
1401,Backpack,Accessories,23,M,Red
1402,Sandals,Footwear,59,M,Blue
1403,Sunglasses,Accessories,21,L,White
1404,Backpack,Accessories,20,M,Peach
1405,Jewelry,Accessories,28,M,Charcoal
1406,Socks,Clothing,100,M,Peach
1407,Shirt,Clothing,46,L,Turquoise
1408,Handbag,Accessories,61,XL,Charcoal
1409,Blouse,Clothing,58,M,Yellow
1410,Backpack,Accessories,50,M,Blue
1411,Hat,Accessories,93,M,Purple
1412,Skirt,Clothing,24,L,Green
1413,Shorts,Clothing,100,M,Charcoal
1414,Blouse,Clothing,79,S,Indigo
1415,Socks,Clothing,51,M,Black
1416,Belt,Accessories,90,M,Blue
1417,Boots,Footwear,56,L,Silver
1418,Shorts,Clothing,25,S,Brown
1419,Shirt,Clothing,75,M,Violet
1420,Handbag,Accessories,75,M,Orange
1421,Jeans,Clothing,53,XL,Gray
1422,Dress,Clothing,100,S,Gold
1423,Dress,Clothing,27,L,Charcoal
1424,Sandals,Footwear,60,S,Black
1425,Jacket,Outerwear,23,S,Indigo
1426,Coat,Outerwear,40,S,White
1427,Pants,Clothing,38,M,Yellow
1428,Backpack,Accessories,90,S,Orange
1429,Blouse,Clothing,97,S,Green
1430,Skirt,Clothing,38,L,Gold
1431,Sandals,Footwear,30,S,Orange
1432,Pants,Clothing,88,M,Cyan
1433,Hat,Accessories,33,L,Black
1434,Hoodie,Clothing,60,L,Yellow
1435,Sweater,Clothing,64,L,Maroon
1436,Scarf,Accessories,95,XL,Black
1437,Sneakers,Footwear,83,M,Gray
1438,Boots,Footwear,97,XL,Orange
1439,Coat,Outerwear,38,M,Cyan
1440,Boots,Footwear,48,M,Magenta
1441,Sandals,Footwear,76,M,Pink
1442,Pants,Clothing,25,S,Turquoise
1443,Hoodie,Clothing,92,S,Violet
1444,Sandals,Footwear,47,L,Teal
1445,Sweater,Clothing,36,L,Pink
1446,Belt,Accessories,51,M,Gold
1447,Jeans,Clothing,35,XL,Red
1448,Hoodie,Clothing,57,S,Beige
1449,Boots,Footwear,95,M,Black
1450,Socks,Clothing,41,L,Lavender
1451,Dress,Clothing,44,S,Teal
1452,Jacket,Outerwear,34,M,Maroon
1453,Jacket,Outerwear,25,L,Blue
1454,Boots,Footwear,93,S,Teal
1455,Sneakers,Footwear,50,L,Maroon
1456,Pants,Clothing,79,L,Silver
1457,Coat,Outerwear,100,S,Olive
1458,Shirt,Clothing,57,S,Gray
1459,Sweater,Clothing,28,M,Peach
1460,Shoes,Footwear,35,L,Yellow
1461,Boots,Footwear,85,L,Violet
1462,Sunglasses,Accessories,95,S,Red
1463,Sneakers,Footwear,90,S,Charcoal
1464,Jewelry,Accessories,49,M,Beige
1465,Belt,Accessories,92,M,Peach
1466,Gloves,Accessories,72,XL,Violet
1467,Shorts,Clothing,71,M,Green
1468,Jewelry,Accessories,27,XL,Olive
1469,Gloves,Accessories,39,S,Silver
1470,Jewelry,Accessories,98,M,Purple
1471,Sandals,Footwear,27,M,Silver
1472,Jewelry,Accessories,71,S,Gray
1473,Hat,Accessories,24,L,Turquoise
1474,Shorts,Clothing,63,M,Violet
1475,Sweater,Clothing,72,S,Pink
1476,Blouse,Clothing,61,M,Teal
1477,Hat,Accessories,56,M,Magenta
1478,Belt,Accessories,32,XL,Silver
1479,Gloves,Accessories,23,M,Blue
1480,Coat,Outerwear,100,L,Black
1481,Jewelry,Accessories,74,M,Gold
1482,Skirt,Clothing,33,S,Gray
1483,Gloves,Accessories,67,S,Magenta
1484,Jewelry,Accessories,61,S,Yellow
1485,Shorts,Clothing,46,M,Teal
1486,Gloves,Accessories,56,L,Red
1487,Sneakers,Footwear,73,S,Yellow
1488,Skirt,Clothing,44,L,Black
1489,Hat,Accessories,44,L,Pink
1490,Jewelry,Accessories,26,XL,Magenta
1491,Sneakers,Footwear,52,L,Olive
1492,Shirt,Clothing,54,S,Black
1493,Jacket,Outerwear,38,M,Maroon
1494,Belt,Accessories,44,S,Gold
1495,T-shirt,Clothing,76,M,Gray
1496,Jewelry,Accessories,23,M,Brown
1497,T-shirt,Clothing,98,M,Purple
1498,Jacket,Outerwear,33,S,Magenta
1499,Sweater,Clothing,32,M,Teal
1500,Boots,Footwear,85,S,Olive
1501,Jeans,Clothing,69,L,Maroon
1502,Jeans,Clothing,55,XL,Silver
1503,Pants,Clothing,66,M,Black
1504,Jacket,Outerwear,30,M,Maroon
1505,Jacket,Outerwear,80,M,Teal
1506,Belt,Accessories,20,M,Teal
1507,Shirt,Clothing,30,L,Beige
1508,Dress,Clothing,86,S,Maroon
1509,Blouse,Clothing,84,L,Beige
1510,Dress,Clothing,54,XL,White
1511,Blouse,Clothing,30,XL,Gray
1512,Dress,Clothing,91,M,Violet
1513,Sneakers,Footwear,23,L,Silver
1514,Socks,Clothing,35,M,Red
1515,Shoes,Footwear,90,L,Brown
1516,Jeans,Clothing,93,S,Turquoise
1517,Jeans,Clothing,68,L,Indigo
1518,Gloves,Accessories,41,M,Violet
1519,Belt,Accessories,73,M,Yellow
1520,Sunglasses,Accessories,73,L,Cyan
1521,Hat,Accessories,66,M,Brown
1522,Backpack,Accessories,59,M,White
1523,Shorts,Clothing,72,L,Yellow
1524,Socks,Clothing,88,M,White
1525,Socks,Clothing,76,L,Pink
1526,Belt,Accessories,31,M,Indigo
1527,Jacket,Outerwear,22,L,White
1528,Hat,Accessories,75,L,Red
1529,T-shirt,Clothing,75,S,Red
1530,Backpack,Accessories,63,M,Lavender
1531,Coat,Outerwear,21,M,Teal
1532,Backpack,Accessories,83,S,Violet
1533,Jacket,Outerwear,46,S,Silver
1534,Shoes,Footwear,59,M,Gold
1535,Blouse,Clothing,66,M,Green
1536,Sandals,Footwear,74,S,Turquoise
1537,Sunglasses,Accessories,82,M,Indigo
1538,Shoes,Footwear,89,L,Black
1539,Dress,Clothing,65,L,Charcoal
1540,Belt,Accessories,55,M,Turquoise
1541,Shorts,Clothing,95,M,Red
1542,Handbag,Accessories,77,S,Indigo
1543,Blouse,Clothing,44,M,Maroon
1544,Jeans,Clothing,89,M,Indigo
1545,Jewelry,Accessories,24,M,Maroon
1546,Belt,Accessories,43,M,Black
1547,Sneakers,Footwear,51,XL,Purple
1548,Hat,Accessories,46,L,Teal
1549,Dress,Clothing,32,M,Silver
1550,Sneakers,Footwear,55,M,Black
1551,Sunglasses,Accessories,26,S,Black
1552,Handbag,Accessories,29,M,Olive
1553,Blouse,Clothing,49,L,Purple
1554,Blouse,Clothing,45,M,Indigo
1555,Shorts,Clothing,48,S,Lavender
1556,Shorts,Clothing,47,S,Cyan
1557,Hoodie,Clothing,57,M,Gold
1558,Backpack,Accessories,34,L,Magenta
1559,Sunglasses,Accessories,75,XL,Teal
1560,Scarf,Accessories,94,L,Beige
1561,Hat,Accessories,84,M,Teal
1562,Scarf,Accessories,38,M,Indigo
1563,Scarf,Accessories,75,M,Purple
1564,Pants,Clothing,44,M,Teal
1565,Backpack,Accessories,33,XL,Turquoise
1566,Sunglasses,Accessories,93,L,Peach
1567,Sneakers,Footwear,99,S,Green
1568,Backpack,Accessories,33,M,Turquoise
1569,Sneakers,Footwear,76,L,Yellow
1570,Skirt,Clothing,63,M,Orange
1571,Pants,Clothing,41,L,Brown
1572,Jewelry,Accessories,88,L,Silver
1573,Skirt,Clothing,92,L,White
1574,T-shirt,Clothing,31,L,Indigo
1575,Skirt,Clothing,25,S,Magenta
1576,Shirt,Clothing,28,M,Turquoise
1577,Dress,Clothing,75,M,White
1578,Boots,Footwear,34,S,Olive
1579,Pants,Clothing,97,S,Maroon
1580,Jacket,Outerwear,80,M,Violet
1581,Sneakers,Footwear,71,L,Cyan
1582,Jewelry,Accessories,77,L,Teal
1583,Belt,Accessories,41,L,Red
1584,Scarf,Accessories,92,XL,Yellow
1585,Blouse,Clothing,95,S,Silver
1586,Sweater,Clothing,25,M,Charcoal
1587,Boots,Footwear,77,M,Purple
1588,Socks,Clothing,99,M,Beige
1589,Belt,Accessories,24,L,Cyan
1590,Sneakers,Footwear,72,M,Silver
1591,Jeans,Clothing,80,S,Pink
1592,Skirt,Clothing,100,L,Gold
1593,Shoes,Footwear,83,M,Cyan
1594,Dress,Clothing,95,M,Black
1595,Handbag,Accessories,41,XL,Charcoal
1596,Backpack,Accessories,35,S,Magenta
1597,Jewelry,Accessories,30,S,Pink
1598,Hat,Accessories,21,XL,Maroon
1599,Jewelry,Accessories,85,M,Teal
1600,Shirt,Clothing,54,M,Orange
1601,Boots,Footwear,26,S,Yellow
1602,Shirt,Clothing,59,XL,Red
1603,Sunglasses,Accessories,48,S,Charcoal
1604,Shorts,Clothing,98,L,Black
1605,Sweater,Clothing,92,M,White
1606,Belt,Accessories,46,M,Lavender
1607,T-shirt,Clothing,21,S,White
1608,Shorts,Clothing,72,S,Gray
1609,Sandals,Footwear,58,XL,Cyan
1610,Shirt,Clothing,93,S,Brown
1611,Socks,Clothing,31,L,Purple
1612,Pants,Clothing,26,L,Yellow
1613,Skirt,Clothing,68,M,Indigo
1614,Jewelry,Accessories,31,S,Black
1615,T-shirt,Clothing,41,S,Gray
1616,Jewelry,Accessories,62,M,Indigo
1617,Hat,Accessories,41,M,Green
1618,Blouse,Clothing,64,M,Peach
1619,Sandals,Footwear,72,L,Purple
1620,Handbag,Accessories,78,L,Beige
1621,Hat,Accessories,47,M,Charcoal
1622,Scarf,Accessories,46,L,Gray
1623,Shorts,Clothing,43,S,Brown
1624,Backpack,Accessories,58,M,Cyan
1625,Sweater,Clothing,32,M,White
1626,Skirt,Clothing,45,L,Beige
1627,Sneakers,Footwear,35,L,Orange
1628,Sunglasses,Accessories,21,M,Olive
1629,Dress,Clothing,64,S,Teal
1630,Blouse,Clothing,88,S,Silver
1631,Shoes,Footwear,48,M,Gold
1632,Sweater,Clothing,36,L,Violet
1633,Gloves,Accessories,28,S,White
1634,Socks,Clothing,80,M,Peach
1635,Coat,Outerwear,23,S,Orange
1636,Sunglasses,Accessories,24,L,Violet
1637,Boots,Footwear,22,L,Green
1638,Dress,Clothing,21,M,Peach
1639,Jacket,Outerwear,51,M,Black
1640,Gloves,Accessories,65,L,Blue
1641,Scarf,Accessories,51,S,Magenta
1642,Hoodie,Clothing,32,L,Violet
1643,Coat,Outerwear,70,M,Beige
1644,Scarf,Accessories,77,L,Pink
1645,Coat,Outerwear,90,S,Beige
1646,Scarf,Accessories,36,L,Green
1647,Handbag,Accessories,77,S,Silver
1648,Boots,Footwear,78,M,Purple
1649,Pants,Clothing,69,M,Gray
1650,T-shirt,Clothing,63,M,White
1651,Scarf,Accessories,36,M,Silver
1652,Coat,Outerwear,80,M,Blue
1653,Sweater,Clothing,35,M,Orange
1654,Belt,Accessories,93,L,Silver
1655,Belt,Accessories,25,L,Gray
1656,Sweater,Clothing,81,L,Gold
1657,Blouse,Clothing,42,L,Brown
1658,Skirt,Clothing,36,L,Turquoise
1659,Jewelry,Accessories,66,S,Pink
1660,Gloves,Accessories,37,M,Black
1661,T-shirt,Clothing,45,L,Yellow
1662,Gloves,Accessories,86,S,Beige
1663,Sunglasses,Accessories,24,M,Olive
1664,Shirt,Clothing,22,XL,Gold
1665,Handbag,Accessories,53,M,Purple
1666,Jacket,Outerwear,41,L,Pink
1667,Skirt,Clothing,64,M,Blue
1668,Handbag,Accessories,40,L,Brown
1669,Blouse,Clothing,33,L,Charcoal
1670,T-shirt,Clothing,59,L,Maroon
1671,Pants,Clothing,73,L,Cyan
1672,Hoodie,Clothing,22,M,Olive
1673,Boots,Footwear,73,L,Gold
1674,Blouse,Clothing,62,M,Violet
1675,Coat,Outerwear,56,M,Peach
1676,Pants,Clothing,90,M,Beige
1677,Sunglasses,Accessories,44,M,Cyan
1678,Jeans,Clothing,35,L,Silver
1679,Pants,Clothing,71,S,Magenta
1680,Dress,Clothing,52,S,Black
1681,Shoes,Footwear,37,M,Olive
1682,Sneakers,Footwear,95,L,Green
1683,Socks,Clothing,97,M,Yellow
1684,Coat,Outerwear,57,S,Lavender
1685,Shirt,Clothing,93,M,Indigo
1686,Blouse,Clothing,48,M,Pink
1687,Gloves,Accessories,75,L,Red
1688,Skirt,Clothing,70,S,Magenta
1689,Handbag,Accessories,26,S,Peach
1690,Shirt,Clothing,73,L,Turquoise
1691,Coat,Outerwear,30,M,Black
1692,Shoes,Footwear,61,L,Blue
1693,Handbag,Accessories,75,M,Beige
1694,Jacket,Outerwear,88,XL,Olive
1695,Shirt,Clothing,67,M,Turquoise
1696,Hat,Accessories,95,S,Yellow
1697,Sunglasses,Accessories,69,S,Turquoise
1698,Shirt,Clothing,87,L,Lavender
1699,Belt,Accessories,41,XL,Turquoise
1700,Sweater,Clothing,67,L,Teal
1701,Hoodie,Clothing,70,L,Black
1702,Handbag,Accessories,41,XL,Blue
1703,Jeans,Clothing,83,XL,Yellow
1704,Backpack,Accessories,22,M,Black
1705,Sneakers,Footwear,20,M,Lavender
1706,Jewelry,Accessories,29,L,Cyan
1707,Sunglasses,Accessories,87,M,Brown
1708,Shorts,Clothing,81,L,Maroon
1709,Boots,Footwear,58,L,Cyan
1710,Skirt,Clothing,83,M,Pink
1711,Pants,Clothing,59,XL,Orange
1712,T-shirt,Clothing,93,M,Lavender
1713,T-shirt,Clothing,87,S,Beige
1714,Jacket,Outerwear,22,M,Pink
1715,Jeans,Clothing,71,S,Charcoal
1716,Dress,Clothing,69,XL,Gray
1717,Blouse,Clothing,47,M,Cyan
1718,Hoodie,Clothing,50,L,Orange
1719,T-shirt,Clothing,96,L,Pink
1720,Sweater,Clothing,39,M,White
1721,Shorts,Clothing,84,S,Beige
1722,Jewelry,Accessories,28,S,Magenta
1723,T-shirt,Clothing,51,L,Violet
1724,Scarf,Accessories,20,XL,Gold
1725,Shoes,Footwear,72,S,Teal
1726,Sunglasses,Accessories,33,M,Indigo
1727,Coat,Outerwear,28,S,Olive
1728,Blouse,Clothing,53,S,Violet
1729,Jeans,Clothing,48,L,Black
1730,Shorts,Clothing,21,M,Brown
1731,Shirt,Clothing,22,S,Silver
1732,Backpack,Accessories,87,M,Gray
1733,Belt,Accessories,50,S,Charcoal
1734,Blouse,Clothing,85,L,Black
1735,Jeans,Clothing,98,L,Brown
1736,Dress,Clothing,34,M,Purple
1737,Shorts,Clothing,61,M,Purple
1738,Jewelry,Accessories,98,L,Gray
1739,Handbag,Accessories,61,M,Green
1740,Jewelry,Accessories,98,L,Silver
1741,Pants,Clothing,21,L,Charcoal
1742,Pants,Clothing,51,XL,Teal
1743,Sandals,Footwear,80,XL,White
1744,Skirt,Clothing,72,XL,Brown
1745,Sunglasses,Accessories,63,L,Teal
1746,Skirt,Clothing,27,L,Red
1747,Handbag,Accessories,44,L,Brown
1748,Coat,Outerwear,23,M,Yellow
1749,Skirt,Clothing,93,L,Teal
1750,Hoodie,Clothing,70,L,Pink
1751,Sunglasses,Accessories,85,M,White
1752,Sweater,Clothing,40,M,Silver
1753,Boots,Footwear,29,L,Blue
1754,Skirt,Clothing,27,L,Black
1755,Dress,Clothing,93,S,Beige
1756,Belt,Accessories,20,XL,Charcoal
1757,Jewelry,Accessories,55,S,Cyan
1758,Dress,Clothing,94,L,Yellow
1759,Hat,Accessories,56,M,Silver
1760,Sweater,Clothing,58,L,Green
1761,Skirt,Clothing,44,XL,Peach
1762,Hoodie,Clothing,95,S,Green
1763,Sandals,Footwear,42,M,Brown
1764,Jewelry,Accessories,93,M,Lavender
1765,Dress,Clothing,56,M,Charcoal
1766,Hoodie,Clothing,88,M,Orange
1767,Sweater,Clothing,54,S,Cyan
1768,Jewelry,Accessories,89,L,Lavender
1769,Sandals,Footwear,45,M,Indigo
1770,Socks,Clothing,75,L,Brown
1771,Backpack,Accessories,22,M,Pink
1772,Shirt,Clothing,82,XL,Turquoise
1773,Shoes,Footwear,34,M,Gold
1774,Coat,Outerwear,92,M,Blue
1775,Sweater,Clothing,78,M,Lavender
1776,Jacket,Outerwear,47,M,Violet
1777,Jacket,Outerwear,64,L,Cyan
1778,Sneakers,Footwear,44,L,Purple
1779,Belt,Accessories,94,M,Red
1780,Scarf,Accessories,62,M,Charcoal
1781,Jewelry,Accessories,81,S,Gray
1782,T-shirt,Clothing,33,M,Pink
1783,Pants,Clothing,88,M,Lavender
1784,Handbag,Accessories,49,L,Lavender
1785,Backpack,Accessories,31,L,Yellow
1786,Gloves,Accessories,29,S,Peach
1787,Jacket,Outerwear,34,M,Brown
1788,Sweater,Clothing,38,L,Gold
1789,Blouse,Clothing,41,L,Pink
1790,Blouse,Clothing,34,L,Peach
1791,Gloves,Accessories,26,S,Violet
1792,Jeans,Clothing,98,S,Purple
1793,Sneakers,Footwear,59,M,Peach
1794,Hat,Accessories,92,S,White
1795,Backpack,Accessories,40,L,Indigo
1796,Jeans,Clothing,20,S,Violet
1797,Skirt,Clothing,35,S,Brown
1798,Belt,Accessories,35,L,Maroon
1799,Dress,Clothing,82,L,Magenta
1800,Hoodie,Clothing,48,M,Charcoal
1801,Coat,Outerwear,58,XL,Indigo
1802,Sweater,Clothing,57,M,Turquoise
1803,Shorts,Clothing,96,L,Turquoise
1804,Sneakers,Footwear,97,S,Gray
1805,Sweater,Clothing,42,L,Peach
1806,T-shirt,Clothing,62,L,Gold
1807,Handbag,Accessories,67,M,Green
1808,Sneakers,Footwear,46,L,Gold
1809,Jacket,Outerwear,71,M,Lavender
1810,Backpack,Accessories,99,S,Blue
1811,Jeans,Clothing,28,M,Magenta
1812,Belt,Accessories,77,L,Blue
1813,Boots,Footwear,63,S,Blue
1814,Shorts,Clothing,62,M,Olive
1815,Jeans,Clothing,92,M,White
1816,Shoes,Footwear,72,L,White
1817,Hat,Accessories,79,M,Purple
1818,T-shirt,Clothing,27,M,White
1819,Sunglasses,Accessories,39,M,White
1820,Socks,Clothing,86,S,Peach
1821,Shirt,Clothing,94,XL,Gold
1822,Shorts,Clothing,53,M,Teal
1823,Shirt,Clothing,85,S,Cyan
1824,Socks,Clothing,50,L,Pink
1825,Pants,Clothing,47,XL,Magenta
1826,Boots,Footwear,75,M,Pink
1827,T-shirt,Clothing,60,M,Turquoise
1828,T-shirt,Clothing,36,S,Pink
1829,Coat,Outerwear,80,L,Gray
1830,Hat,Accessories,96,M,White
1831,Sunglasses,Accessories,80,M,Blue
1832,Blouse,Clothing,71,M,Cyan
1833,Jewelry,Accessories,29,M,Blue
1834,Jewelry,Accessories,53,M,Yellow
1835,Skirt,Clothing,35,M,Charcoal
1836,Scarf,Accessories,75,M,Lavender
1837,Pants,Clothing,52,M,Teal
1838,Hat,Accessories,77,M,Beige
1839,Gloves,Accessories,24,L,Blue
1840,Shirt,Clothing,78,XL,Purple
1841,Sandals,Footwear,98,M,Gold
1842,Socks,Clothing,57,L,Blue
1843,Handbag,Accessories,78,M,Black
1844,Jacket,Outerwear,76,M,Charcoal
1845,Shorts,Clothing,26,M,Purple
1846,Sandals,Footwear,78,M,Orange
1847,Scarf,Accessories,53,M,Yellow
1848,Sandals,Footwear,100,XL,Cyan
1849,Jeans,Clothing,73,XL,Yellow
1850,Skirt,Clothing,40,M,Maroon
1851,Gloves,Accessories,76,S,Black
1852,Skirt,Clothing,80,S,Lavender
1853,Sweater,Clothing,80,XL,Violet
1854,Blouse,Clothing,67,XL,Olive
1855,Sweater,Clothing,61,M,Teal
1856,Shirt,Clothing,76,XL,Teal
1857,Jewelry,Accessories,55,XL,Beige
1858,T-shirt,Clothing,85,L,Maroon
1859,Scarf,Accessories,69,S,Peach
1860,Belt,Accessories,26,L,Beige
1861,T-shirt,Clothing,64,M,Silver
1862,Sneakers,Footwear,60,S,Peach
1863,Gloves,Accessories,36,M,Turquoise
1864,Sandals,Footwear,21,L,Orange
1865,Backpack,Accessories,72,S,Cyan
1866,Pants,Clothing,62,S,Silver
1867,T-shirt,Clothing,44,XL,Gold
1868,Skirt,Clothing,52,M,Brown
1869,Gloves,Accessories,58,M,Silver
1870,Blouse,Clothing,77,S,Beige
1871,Blouse,Clothing,99,L,Violet
1872,Jeans,Clothing,96,XL,Violet
1873,T-shirt,Clothing,64,M,Lavender
1874,Sweater,Clothing,44,XL,Red
1875,Pants,Clothing,33,L,Purple
1876,Boots,Footwear,71,M,Brown
1877,Skirt,Clothing,36,M,Gray
1878,Gloves,Accessories,62,L,Pink
1879,Socks,Clothing,29,L,Magenta
1880,T-shirt,Clothing,33,L,Charcoal
1881,Blouse,Clothing,33,L,Yellow
1882,Blouse,Clothing,41,M,Red
1883,Scarf,Accessories,54,L,Blue
1884,Backpack,Accessories,58,M,Cyan
1885,Shorts,Clothing,30,S,Pink
1886,Jewelry,Accessories,53,S,Maroon
1887,Gloves,Accessories,91,L,Beige
1888,Hoodie,Clothing,44,XL,Gold
1889,Hoodie,Clothing,89,XL,Turquoise
1890,Skirt,Clothing,57,L,Peach
1891,Sunglasses,Accessories,57,M,Lavender
1892,Jewelry,Accessories,74,M,Gray
1893,Jacket,Outerwear,30,M,Blue
1894,Dress,Clothing,20,L,Red
1895,Hoodie,Clothing,90,M,Purple
1896,Jeans,Clothing,61,L,Indigo
1897,Sandals,Footwear,51,M,Gold
1898,Sunglasses,Accessories,97,L,Teal
1899,Pants,Clothing,97,L,Magenta
1900,Shorts,Clothing,40,L,Maroon
1901,Jewelry,Accessories,85,S,Blue
1902,Socks,Clothing,76,S,Beige
1903,Sandals,Footwear,22,S,Olive
1904,Pants,Clothing,63,M,Gold
1905,T-shirt,Clothing,71,S,Silver
1906,Boots,Footwear,35,M,Teal
1907,Backpack,Accessories,30,M,Green
1908,Skirt,Clothing,74,L,Orange
1909,Scarf,Accessories,71,XL,Charcoal
1910,Sweater,Clothing,84,S,Black
1911,Sandals,Footwear,38,S,Yellow
1912,Jewelry,Accessories,81,M,Gray
1913,Sweater,Clothing,56,S,Charcoal
1914,Skirt,Clothing,48,M,Peach
1915,Shorts,Clothing,97,L,Green
1916,Backpack,Accessories,74,M,Magenta
1917,Hoodie,Clothing,50,S,Beige
1918,Skirt,Clothing,71,L,Black
1919,Skirt,Clothing,33,S,Purple
1920,Backpack,Accessories,56,M,Olive
1921,Blouse,Clothing,84,M,Purple
1922,Shirt,Clothing,36,M,Green
1923,Gloves,Accessories,63,S,Peach
1924,Sandals,Footwear,36,XL,Blue
1925,Jacket,Outerwear,63,M,Gray
1926,Sneakers,Footwear,32,L,Black
1927,Backpack,Accessories,93,M,Silver
1928,Pants,Clothing,29,M,Pink
1929,Sunglasses,Accessories,92,S,Lavender
1930,Jeans,Clothing,33,L,Brown
1931,Pants,Clothing,52,L,Turquoise
1932,Jewelry,Accessories,42,S,Olive
1933,Hoodie,Clothing,36,M,White
1934,Sandals,Footwear,67,L,Violet
1935,Jacket,Outerwear,43,L,Gold
1936,Blouse,Clothing,68,XL,Violet
1937,Jewelry,Accessories,60,S,Teal
1938,Socks,Clothing,53,M,Olive
1939,Jeans,Clothing,23,L,Blue
1940,Gloves,Accessories,57,L,Magenta
1941,Hat,Accessories,89,L,Gray
1942,Shoes,Footwear,99,XL,Peach
1943,Pants,Clothing,28,M,Cyan
1944,Socks,Clothing,53,L,Violet
1945,Hoodie,Clothing,45,M,Gold
1946,Hoodie,Clothing,38,M,Gold
1947,Pants,Clothing,49,M,White
1948,Shirt,Clothing,32,M,Gray
1949,T-shirt,Clothing,37,L,Brown
1950,Dress,Clothing,80,L,Gray
1951,Backpack,Accessories,78,L,Blue
1952,Gloves,Accessories,53,L,Gold
1953,Shoes,Footwear,82,L,Yellow
1954,Skirt,Clothing,33,XL,Green
1955,Gloves,Accessories,77,M,Pink
1956,Hoodie,Clothing,56,M,Pink
1957,Socks,Clothing,37,M,Pink
1958,Gloves,Accessories,54,M,Cyan
1959,Shorts,Clothing,67,M,Gray
1960,Shoes,Footwear,90,M,White
1961,Jeans,Clothing,72,L,Red
1962,Boots,Footwear,59,L,Black
1963,Hat,Accessories,45,M,Silver
1964,Shorts,Clothing,30,L,Pink
1965,Pants,Clothing,51,S,Cyan
1966,Sweater,Clothing,90,M,White
1967,Jacket,Outerwear,95,XL,Purple
1968,Dress,Clothing,81,L,Yellow
1969,Shirt,Clothing,70,S,Blue
1970,Dress,Clothing,32,S,Cyan
1971,Belt,Accessories,94,M,Indigo
1972,Hat,Accessories,29,XL,Indigo
1973,Backpack,Accessories,31,M,Silver
1974,Skirt,Clothing,20,XL,Red
1975,Gloves,Accessories,44,M,Peach
1976,Jacket,Outerwear,77,L,Turquoise
1977,Handbag,Accessories,51,M,Pink
1978,Sandals,Footwear,49,M,Teal
1979,Sunglasses,Accessories,78,L,Magenta
1980,Jeans,Clothing,98,L,Blue
1981,Sandals,Footwear,94,M,Green
1982,Shoes,Footwear,91,L,Violet
1983,Sunglasses,Accessories,77,M,Turquoise
1984,Scarf,Accessories,97,M,Pink
1985,Skirt,Clothing,58,M,Black
1986,Gloves,Accessories,97,M,Gold
1987,Coat,Outerwear,48,L,Green
1988,Belt,Accessories,23,XL,White
1989,Pants,Clothing,79,M,Gold
1990,Jewelry,Accessories,42,S,Charcoal
1991,Backpack,Accessories,95,L,White
1992,Sneakers,Footwear,29,M,Brown
1993,Hoodie,Clothing,98,L,Gold
1994,Blouse,Clothing,96,S,Purple
1995,Sunglasses,Accessories,66,M,Brown
1996,Boots,Footwear,80,S,Teal
1997,Sneakers,Footwear,27,L,Indigo
1998,Backpack,Accessories,25,M,Purple
1999,Pants,Clothing,45,M,Orange
2000,Socks,Clothing,89,L,Indigo
2001,Belt,Accessories,27,M,Lavender
2002,Sunglasses,Accessories,90,S,Purple
2003,Shirt,Clothing,65,M,Red
2004,Sneakers,Footwear,72,S,Blue
2005,Shoes,Footwear,70,L,Blue
2006,Sandals,Footwear,82,M,Cyan
2007,Scarf,Accessories,97,S,Pink
